,index_i,county_i,index_j,county_j,cij
779,4,Baldwin,111,Morgan,0
780,4,Baldwin,112,Murray,0
781,4,Baldwin,113,Muscogee,0
782,4,Baldwin,114,Newton,0
783,4,Baldwin,115,Oconee,0
784,4,Baldwin,116,Oglethorpe,0
785,4,Baldwin,117,Paulding,0
786,4,Baldwin,118,Peach,0
787,4,Baldwin,119,Pickens,0
788,4,Baldwin,120,Pierce,0
789,4,Baldwin,121,Pike,0
790,4,Baldwin,122,Polk,0
791,4,Baldwin,123,Pulaski,0
792,4,Baldwin,124,Putnam,1
793,4,Baldwin,125,Quitman,0
794,4,Baldwin,126,Rabun,0
795,4,Baldwin,127,Randolph,0
796,4,Baldwin,128,Richmond,0
797,4,Baldwin,129,Rockdale,0
798,4,Baldwin,130,Schley,0
799,4,Baldwin,131,Screven,0
800,4,Baldwin,132,Seminole,0
801,4,Baldwin,133,Spalding,0
802,4,Baldwin,134,Stephens,0
803,4,Baldwin,135,Stewart,0
804,4,Baldwin,136,Sumter,0
805,4,Baldwin,137,Talbot,0
806,4,Baldwin,138,Taliaferro,0
807,4,Baldwin,139,Tattnall,0
808,4,Baldwin,140,Taylor,0
809,4,Baldwin,141,Telfair,0
810,4,Baldwin,142,Terrell,0
811,4,Baldwin,143,Thomas,0
812,4,Baldwin,144,Tift,0
813,4,Baldwin,145,Toombs,0
814,4,Baldwin,146,Towns,0
815,4,Baldwin,147,Treutlen,0
816,4,Baldwin,148,Troup,0
817,4,Baldwin,149,Turner,0
818,4,Baldwin,150,Twiggs,0
819,4,Baldwin,151,Union,0
820,4,Baldwin,152,Upson,0
821,4,Baldwin,153,Walker,0
822,4,Baldwin,154,Walton,0
823,4,Baldwin,155,Ware,0
824,4,Baldwin,156,Warren,0
825,4,Baldwin,157,Washington,1
826,4,Baldwin,158,Wayne,0
827,4,Baldwin,159,Webster,0
828,4,Baldwin,160,Wheeler,0
829,4,Baldwin,161,White,0
830,4,Baldwin,162,Whitfield,0
831,4,Baldwin,163,Wilcox,0
832,4,Baldwin,164,Wilkes,0
833,4,Baldwin,165,Wilkinson,1
834,4,Baldwin,166,Worth,0
835,5,Banks,0,Appling,0
836,5,Banks,1,Atkinson,0
837,5,Banks,2,Bacon,0
838,5,Banks,3,Baker,0
839,5,Banks,4,Baldwin,0
840,5,Banks,5,Banks,0
841,5,Banks,6,Barrow,0
842,5,Banks,7,Bartow,0
843,5,Banks,8,Ben,0
844,5,Banks,9,Berrien,0
845,5,Banks,10,Bibb,0
846,5,Banks,11,Bleckley,0
847,5,Banks,12,Brantley,0
848,5,Banks,13,Brooks,0
849,5,Banks,14,Bryan,0
850,5,Banks,15,Bulloch,0
851,5,Banks,16,Burke,0
852,5,Banks,17,Butts,0
853,5,Banks,18,Calhoun,0
854,5,Banks,19,Camden,0
855,5,Banks,20,Candler,0
856,5,Banks,21,Carroll,0
857,5,Banks,22,Catoosa,0
858,5,Banks,23,Charlton,0
859,5,Banks,24,Chatham,0
860,5,Banks,25,Chattahoochee,0
861,5,Banks,26,Chattooga,0
862,5,Banks,27,Cherokee,0
863,5,Banks,28,Clarke,0
864,5,Banks,29,Clay,0
865,5,Banks,30,Clayton,0
866,5,Banks,31,Clinch,0
867,5,Banks,32,Cobb,0
868,5,Banks,33,Cobb,0
869,5,Banks,34,Cobb,0
870,5,Banks,35,Coffee,0
871,5,Banks,36,Colquitt,0
872,5,Banks,37,Columbia,0
873,5,Banks,38,Cook,0
874,5,Banks,39,Coweta,0
875,5,Banks,40,Crawford,0
876,5,Banks,41,Crisp,0
877,5,Banks,42,Dade,0
878,5,Banks,43,Dawson,0
879,5,Banks,44,DeKalb,0
880,5,Banks,45,DeKalb,0
881,5,Banks,46,DeKalb,0
882,5,Banks,47,Decatur,0
883,5,Banks,48,Dodge,0
884,5,Banks,49,Dooly,0
885,5,Banks,50,Dougherty,0
886,5,Banks,51,Douglas,0
887,5,Banks,52,Early,0
888,5,Banks,53,Echols,0
889,5,Banks,54,Effingham,0
890,5,Banks,55,Elbert,0
891,5,Banks,56,Emanuel,0
892,5,Banks,57,Evans,0
893,5,Banks,58,Fannin,0
894,5,Banks,59,Fayette,0
895,5,Banks,60,Floyd,0
896,5,Banks,61,Forsyth,0
897,5,Banks,62,Franklin,1
898,5,Banks,63,Fulton,0
899,5,Banks,64,Fulton,0
900,5,Banks,65,Fulton,0
901,5,Banks,66,Gilmer,0
902,5,Banks,67,Glascock,0
903,5,Banks,68,Glynn,0
904,5,Banks,69,Gordon,0
905,5,Banks,70,Grady,0
906,5,Banks,71,Greene,0
907,5,Banks,72,Gwinnett,0
908,5,Banks,73,Gwinnett,0
909,5,Banks,74,Gwinnett,0
910,5,Banks,75,Habersham,1
911,5,Banks,76,Hall,1
912,5,Banks,77,Hancock,0
913,5,Banks,78,Haralson,0
914,5,Banks,79,Harris,0
915,5,Banks,80,Hart,0
916,5,Banks,81,Heard,0
917,5,Banks,82,Henry,0
918,5,Banks,83,Houston,0
919,5,Banks,84,Irwin,0
920,5,Banks,85,Jackson,1
921,5,Banks,86,Jasper,0
922,5,Banks,87,Jeff,0
923,5,Banks,88,Jefferson,0
924,5,Banks,89,Jenkins,0
925,5,Banks,90,Johnson,0
926,5,Banks,91,Jones,0
927,5,Banks,92,Lamar,0
928,5,Banks,93,Lanier,0
929,5,Banks,94,Laurens,0
930,5,Banks,95,Lee,0
931,5,Banks,96,Liberty,0
932,5,Banks,97,Lincoln,0
933,5,Banks,98,Long,0
934,5,Banks,99,Lowndes,0
935,5,Banks,100,Lumpkin,0
936,5,Banks,101,Macon,0
937,5,Banks,102,Madison,0
938,5,Banks,103,Marion,0
939,5,Banks,104,McDuffie,1
940,5,Banks,105,McIntosh,0
941,5,Banks,106,Meriwether,0
942,5,Banks,107,Miller,0
943,5,Banks,108,Mitchell,0
944,5,Banks,109,Monroe,0
945,5,Banks,110,Montgomery,0
946,5,Banks,111,Morgan,0
947,5,Banks,112,Murray,0
948,5,Banks,113,Muscogee,0
949,5,Banks,114,Newton,0
950,5,Banks,115,Oconee,0
951,5,Banks,116,Oglethorpe,0
952,5,Banks,117,Paulding,0
953,5,Banks,118,Peach,0
954,5,Banks,119,Pickens,0
955,5,Banks,120,Pierce,0
956,5,Banks,121,Pike,0
957,5,Banks,122,Polk,0
958,5,Banks,123,Pulaski,0
959,5,Banks,124,Putnam,0
960,5,Banks,125,Quitman,0
961,5,Banks,126,Rabun,0
962,5,Banks,127,Randolph,0
963,5,Banks,128,Richmond,0
964,5,Banks,129,Rockdale,0
965,5,Banks,130,Schley,0
966,5,Banks,131,Screven,0
967,5,Banks,132,Seminole,0
968,5,Banks,133,Spalding,0
969,5,Banks,134,Stephens,1
970,5,Banks,135,Stewart,0
971,5,Banks,136,Sumter,0
972,5,Banks,137,Talbot,0
973,5,Banks,138,Taliaferro,0
974,5,Banks,139,Tattnall,0
975,5,Banks,140,Taylor,0
976,5,Banks,141,Telfair,0
977,5,Banks,142,Terrell,0
978,5,Banks,143,Thomas,0
979,5,Banks,144,Tift,0
980,5,Banks,145,Toombs,0
981,5,Banks,146,Towns,0
982,5,Banks,147,Treutlen,0
983,5,Banks,148,Troup,0
984,5,Banks,149,Turner,0
985,5,Banks,150,Twiggs,0
986,5,Banks,151,Union,0
987,5,Banks,152,Upson,0
988,5,Banks,153,Walker,0
989,5,Banks,154,Walton,0
990,5,Banks,155,Ware,0
991,5,Banks,156,Warren,0
992,5,Banks,157,Washington,0
993,5,Banks,158,Wayne,0
994,5,Banks,159,Webster,0
995,5,Banks,160,Wheeler,0
996,5,Banks,161,White,0
997,5,Banks,162,Whitfield,0
998,5,Banks,163,Wilcox,0
999,5,Banks,164,Wilkes,0
1000,5,Banks,165,Wilkinson,0
1001,5,Banks,166,Worth,0
1002,6,Barrow,0,Appling,0
1003,6,Barrow,1,Atkinson,0
1004,6,Barrow,2,Bacon,0
1005,6,Barrow,3,Baker,0
1006,6,Barrow,4,Baldwin,0
1007,6,Barrow,5,Banks,0
1008,6,Barrow,6,Barrow,0
1009,6,Barrow,7,Bartow,0
1010,6,Barrow,8,Ben,0
1011,6,Barrow,9,Berrien,0
1012,6,Barrow,10,Bibb,0
1013,6,Barrow,11,Bleckley,0
1014,6,Barrow,12,Brantley,0
1015,6,Barrow,13,Brooks,0
1016,6,Barrow,14,Bryan,0
1017,6,Barrow,15,Bulloch,0
1018,6,Barrow,16,Burke,0
1019,6,Barrow,17,Butts,0
1020,6,Barrow,18,Calhoun,0
1021,6,Barrow,19,Camden,0
1022,6,Barrow,20,Candler,0
1023,6,Barrow,21,Carroll,0
1024,6,Barrow,22,Catoosa,0
1025,6,Barrow,23,Charlton,0
1026,6,Barrow,24,Chatham,0
1027,6,Barrow,25,Chattahoochee,0
1028,6,Barrow,26,Chattooga,0
1029,6,Barrow,27,Cherokee,0
1030,6,Barrow,28,Clarke,1
1031,6,Barrow,29,Clay,0
1032,6,Barrow,30,Clayton,0
1033,6,Barrow,31,Clinch,0
1034,6,Barrow,32,Cobb,0
1035,6,Barrow,33,Cobb,0
1036,6,Barrow,34,Cobb,0
1037,6,Barrow,35,Coffee,0
1038,6,Barrow,36,Colquitt,0
1039,6,Barrow,37,Columbia,0
1040,6,Barrow,38,Cook,0
1041,6,Barrow,39,Coweta,0
1042,6,Barrow,40,Crawford,0
1043,6,Barrow,41,Crisp,0
1044,6,Barrow,42,Dade,0
1045,6,Barrow,43,Dawson,0
1046,6,Barrow,44,DeKalb,0
1047,6,Barrow,45,DeKalb,0
1048,6,Barrow,46,DeKalb,0
1049,6,Barrow,47,Decatur,0
1050,6,Barrow,48,Dodge,0
1051,6,Barrow,49,Dooly,0
1052,6,Barrow,50,Dougherty,0
1053,6,Barrow,51,Douglas,0
1054,6,Barrow,52,Early,0
1055,6,Barrow,53,Echols,0
1056,6,Barrow,54,Effingham,0
1057,6,Barrow,55,Elbert,0
1058,6,Barrow,56,Emanuel,0
1059,6,Barrow,57,Evans,0
1060,6,Barrow,58,Fannin,0
1061,6,Barrow,59,Fayette,0
1062,6,Barrow,60,Floyd,0
1063,6,Barrow,61,Forsyth,0
1064,6,Barrow,62,Franklin,0
1065,6,Barrow,63,Fulton,0
1066,6,Barrow,64,Fulton,0
1067,6,Barrow,65,Fulton,0
1068,6,Barrow,66,Gilmer,0
1069,6,Barrow,67,Glascock,0
1070,6,Barrow,68,Glynn,0
1071,6,Barrow,69,Gordon,0
1072,6,Barrow,70,Grady,0
1073,6,Barrow,71,Greene,0
1074,6,Barrow,72,Gwinnett,1
1075,6,Barrow,73,Gwinnett,1
1076,6,Barrow,74,Gwinnett,1
1077,6,Barrow,75,Habersham,0
1078,6,Barrow,76,Hall,1
1079,6,Barrow,77,Hancock,0
1080,6,Barrow,78,Haralson,0
1081,6,Barrow,79,Harris,0
1082,6,Barrow,80,Hart,0
1083,6,Barrow,81,Heard,0
1084,6,Barrow,82,Henry,0
1085,6,Barrow,83,Houston,0
1086,6,Barrow,84,Irwin,0
1087,6,Barrow,85,Jackson,1
1088,6,Barrow,86,Jasper,0
1089,6,Barrow,87,Jeff,0
1090,6,Barrow,88,Jefferson,0
1091,6,Barrow,89,Jenkins,0
1092,6,Barrow,90,Johnson,0
1093,6,Barrow,91,Jones,0
1094,6,Barrow,92,Lamar,0
1095,6,Barrow,93,Lanier,0
1096,6,Barrow,94,Laurens,0
1097,6,Barrow,95,Lee,0
1098,6,Barrow,96,Liberty,0
1099,6,Barrow,97,Lincoln,0
1100,6,Barrow,98,Long,0
1101,6,Barrow,99,Lowndes,0
1102,6,Barrow,100,Lumpkin,0
1103,6,Barrow,101,Macon,0
1104,6,Barrow,102,Madison,0
1105,6,Barrow,103,Marion,0
1106,6,Barrow,104,McDuffie,0
1107,6,Barrow,105,McIntosh,0
1108,6,Barrow,106,Meriwether,0
1109,6,Barrow,107,Miller,0
1110,6,Barrow,108,Mitchell,0
1111,6,Barrow,109,Monroe,0
1112,6,Barrow,110,Montgomery,0
1113,6,Barrow,111,Morgan,0
1114,6,Barrow,112,Murray,0
1115,6,Barrow,113,Muscogee,0
1116,6,Barrow,114,Newton,0
1117,6,Barrow,115,Oconee,1
1118,6,Barrow,116,Oglethorpe,0
1119,6,Barrow,117,Paulding,0
1120,6,Barrow,118,Peach,0
1121,6,Barrow,119,Pickens,0
1122,6,Barrow,120,Pierce,0
1123,6,Barrow,121,Pike,0
1124,6,Barrow,122,Polk,0
1125,6,Barrow,123,Pulaski,0
1126,6,Barrow,124,Putnam,0
1127,6,Barrow,125,Quitman,0
1128,6,Barrow,126,Rabun,0
1129,6,Barrow,127,Randolph,0
1130,6,Barrow,128,Richmond,0
1131,6,Barrow,129,Rockdale,0
1132,6,Barrow,130,Schley,0
1133,6,Barrow,131,Screven,0
1134,6,Barrow,132,Seminole,0
1135,6,Barrow,133,Spalding,0
1136,6,Barrow,134,Stephens,0
1137,6,Barrow,135,Stewart,0
1138,6,Barrow,136,Sumter,0
1139,6,Barrow,137,Talbot,0
1140,6,Barrow,138,Taliaferro,0
1141,6,Barrow,139,Tattnall,0
1142,6,Barrow,140,Taylor,0
1143,6,Barrow,141,Telfair,0
1144,6,Barrow,142,Terrell,0
1145,6,Barrow,143,Thomas,0
1146,6,Barrow,144,Tift,0
1147,6,Barrow,145,Toombs,0
1148,6,Barrow,146,Towns,0
1149,6,Barrow,147,Treutlen,0
1150,6,Barrow,148,Troup,0
1151,6,Barrow,149,Turner,0
1152,6,Barrow,150,Twiggs,0
1153,6,Barrow,151,Union,0
1154,6,Barrow,152,Upson,0
1155,6,Barrow,153,Walker,0
1156,6,Barrow,154,Walton,1
1157,6,Barrow,155,Ware,0
1158,6,Barrow,156,Warren,0
1159,6,Barrow,157,Washington,0
1160,6,Barrow,158,Wayne,0
1161,6,Barrow,159,Webster,0
1162,6,Barrow,160,Wheeler,0
1163,6,Barrow,161,White,0
1164,6,Barrow,162,Whitfield,0
1165,6,Barrow,163,Wilcox,0
1166,6,Barrow,164,Wilkes,0
1167,6,Barrow,165,Wilkinson,0
1168,6,Barrow,166,Worth,0
1169,7,Bartow,0,Appling,0
1170,7,Bartow,1,Atkinson,0
1171,7,Bartow,2,Bacon,0
1172,7,Bartow,3,Baker,0
1173,7,Bartow,4,Baldwin,0
1174,7,Bartow,5,Banks,0
1175,7,Bartow,6,Barrow,0
1176,7,Bartow,7,Bartow,0
1177,7,Bartow,8,Ben,0
1178,7,Bartow,9,Berrien,0
1179,7,Bartow,10,Bibb,0
1180,7,Bartow,11,Bleckley,0
1181,7,Bartow,12,Brantley,0
1182,7,Bartow,13,Brooks,0
1183,7,Bartow,14,Bryan,0
1184,7,Bartow,15,Bulloch,0
1185,7,Bartow,16,Burke,0
1186,7,Bartow,17,Butts,0
1187,7,Bartow,18,Calhoun,0
1188,7,Bartow,19,Camden,0
1189,7,Bartow,20,Candler,0
1190,7,Bartow,21,Carroll,0
1191,7,Bartow,22,Catoosa,0
1192,7,Bartow,23,Charlton,0
1193,7,Bartow,24,Chatham,0
1194,7,Bartow,25,Chattahoochee,0
1195,7,Bartow,26,Chattooga,0
1196,7,Bartow,27,Cherokee,1
1197,7,Bartow,28,Clarke,0
1198,7,Bartow,29,Clay,0
1199,7,Bartow,30,Clayton,0
1200,7,Bartow,31,Clinch,0
1201,7,Bartow,32,Cobb,1
1202,7,Bartow,33,Cobb,1
1203,7,Bartow,34,Cobb,1
1204,7,Bartow,35,Coffee,0
1205,7,Bartow,36,Colquitt,0
1206,7,Bartow,37,Columbia,0
1207,7,Bartow,38,Cook,0
1208,7,Bartow,39,Coweta,0
1209,7,Bartow,40,Crawford,0
1210,7,Bartow,41,Crisp,0
1211,7,Bartow,42,Dade,0
1212,7,Bartow,43,Dawson,0
1213,7,Bartow,44,DeKalb,0
1214,7,Bartow,45,DeKalb,0
1215,7,Bartow,46,DeKalb,0
1216,7,Bartow,47,Decatur,0
1217,7,Bartow,48,Dodge,0
1218,7,Bartow,49,Dooly,0
1219,7,Bartow,50,Dougherty,0
1220,7,Bartow,51,Douglas,0
1221,7,Bartow,52,Early,0
1222,7,Bartow,53,Echols,0
1223,7,Bartow,54,Effingham,0
1224,7,Bartow,55,Elbert,0
1225,7,Bartow,56,Emanuel,0
1226,7,Bartow,57,Evans,0
1227,7,Bartow,58,Fannin,0
1228,7,Bartow,59,Fayette,0
1229,7,Bartow,60,Floyd,1
1230,7,Bartow,61,Forsyth,0
1231,7,Bartow,62,Franklin,0
1232,7,Bartow,63,Fulton,0
1233,7,Bartow,64,Fulton,0
1234,7,Bartow,65,Fulton,0
1235,7,Bartow,66,Gilmer,0
1236,7,Bartow,67,Glascock,0
1237,7,Bartow,68,Glynn,0
1238,7,Bartow,69,Gordon,1
1239,7,Bartow,70,Grady,0
1240,7,Bartow,71,Greene,0
1241,7,Bartow,72,Gwinnett,0
1242,7,Bartow,73,Gwinnett,0
1243,7,Bartow,74,Gwinnett,0
1244,7,Bartow,75,Habersham,0
1245,7,Bartow,76,Hall,0
1246,7,Bartow,77,Hancock,0
1247,7,Bartow,78,Haralson,0
1248,7,Bartow,79,Harris,0
1249,7,Bartow,80,Hart,0
1250,7,Bartow,81,Heard,0
1251,7,Bartow,82,Henry,0
1252,7,Bartow,83,Houston,0
1253,7,Bartow,84,Irwin,0
1254,7,Bartow,85,Jackson,0
1255,7,Bartow,86,Jasper,0
1256,7,Bartow,87,Jeff,0
1257,7,Bartow,88,Jefferson,0
1258,7,Bartow,89,Jenkins,0
1259,7,Bartow,90,Johnson,0
1260,7,Bartow,91,Jones,0
1261,7,Bartow,92,Lamar,0
1262,7,Bartow,93,Lanier,0
1263,7,Bartow,94,Laurens,0
1264,7,Bartow,95,Lee,0
1265,7,Bartow,96,Liberty,0
1266,7,Bartow,97,Lincoln,0
1267,7,Bartow,98,Long,0
1268,7,Bartow,99,Lowndes,0
1269,7,Bartow,100,Lumpkin,0
1270,7,Bartow,101,Macon,0
1271,7,Bartow,102,Madison,0
1272,7,Bartow,103,Marion,0
1273,7,Bartow,104,McDuffie,0
1274,7,Bartow,105,McIntosh,0
1275,7,Bartow,106,Meriwether,0
1276,7,Bartow,107,Miller,0
1277,7,Bartow,108,Mitchell,0
1278,7,Bartow,109,Monroe,0
1279,7,Bartow,110,Montgomery,0
1280,7,Bartow,111,Morgan,0
1281,7,Bartow,112,Murray,0
1282,7,Bartow,113,Muscogee,0
1283,7,Bartow,114,Newton,0
1284,7,Bartow,115,Oconee,0
1285,7,Bartow,116,Oglethorpe,0
1286,7,Bartow,117,Paulding,1
1287,7,Bartow,118,Peach,0
1288,7,Bartow,119,Pickens,1
1289,7,Bartow,120,Pierce,0
1290,7,Bartow,121,Pike,0
1291,7,Bartow,122,Polk,1
1292,7,Bartow,123,Pulaski,0
1293,7,Bartow,124,Putnam,0
1294,7,Bartow,125,Quitman,0
1295,7,Bartow,126,Rabun,0
1296,7,Bartow,127,Randolph,0
1297,7,Bartow,128,Richmond,0
1298,7,Bartow,129,Rockdale,0
1299,7,Bartow,130,Schley,0
1300,7,Bartow,131,Screven,0
1301,7,Bartow,132,Seminole,0
1302,7,Bartow,133,Spalding,0
1303,7,Bartow,134,Stephens,0
1304,7,Bartow,135,Stewart,0
1305,7,Bartow,136,Sumter,0
1306,7,Bartow,137,Talbot,0
1307,7,Bartow,138,Taliaferro,0
1308,7,Bartow,139,Tattnall,0
1309,7,Bartow,140,Taylor,0
1310,7,Bartow,141,Telfair,0
1311,7,Bartow,142,Terrell,0
1312,7,Bartow,143,Thomas,0
1313,7,Bartow,144,Tift,0
1314,7,Bartow,145,Toombs,0
1315,7,Bartow,146,Towns,0
1316,7,Bartow,147,Treutlen,0
1317,7,Bartow,148,Troup,0
1318,7,Bartow,149,Turner,0
1319,7,Bartow,150,Twiggs,0
1320,7,Bartow,151,Union,0
1321,7,Bartow,152,Upson,0
1322,7,Bartow,153,Walker,0
1323,7,Bartow,154,Walton,0
1324,7,Bartow,155,Ware,0
1325,7,Bartow,156,Warren,0
1326,7,Bartow,157,Washington,0
1327,7,Bartow,158,Wayne,0
1328,7,Bartow,159,Webster,0
1329,7,Bartow,160,Wheeler,0
1330,7,Bartow,161,White,0
1331,7,Bartow,162,Whitfield,0
1332,7,Bartow,163,Wilcox,0
1333,7,Bartow,164,Wilkes,0
1334,7,Bartow,165,Wilkinson,0
1335,7,Bartow,166,Worth,0
1336,8,Ben,0,Appling,0
1337,8,Ben,1,Atkinson,0
1338,8,Ben,2,Bacon,0
1339,8,Ben,3,Baker,0
1340,8,Ben,4,Baldwin,0
1341,8,Ben,5,Banks,0
1342,8,Ben,6,Barrow,0
1343,8,Ben,7,Bartow,0
1344,8,Ben,8,Ben,0
1345,8,Ben,9,Berrien,0
1346,8,Ben,10,Bibb,0
1347,8,Ben,11,Bleckley,0
1348,8,Ben,12,Brantley,0
1349,8,Ben,13,Brooks,0
1350,8,Ben,14,Bryan,0
1351,8,Ben,15,Bulloch,0
1352,8,Ben,16,Burke,0
1353,8,Ben,17,Butts,0
1354,8,Ben,18,Calhoun,0
1355,8,Ben,19,Camden,0
1356,8,Ben,20,Candler,0
1357,8,Ben,21,Carroll,0
1358,8,Ben,22,Catoosa,0
1359,8,Ben,23,Charlton,0
1360,8,Ben,24,Chatham,0
1361,8,Ben,25,Chattahoochee,0
1362,8,Ben,26,Chattooga,0
1363,8,Ben,27,Cherokee,0
1364,8,Ben,28,Clarke,0
1365,8,Ben,29,Clay,0
1366,8,Ben,30,Clayton,0
1367,8,Ben,31,Clinch,0
1368,8,Ben,32,Cobb,0
1369,8,Ben,33,Cobb,0
1370,8,Ben,34,Cobb,0
1371,8,Ben,35,Coffee,1
1372,8,Ben,36,Colquitt,0
1373,8,Ben,37,Columbia,0
1374,8,Ben,38,Cook,0
1375,8,Ben,39,Coweta,0
1376,8,Ben,40,Crawford,0
1377,8,Ben,41,Crisp,0
1378,8,Ben,42,Dade,0
1379,8,Ben,43,Dawson,0
1380,8,Ben,44,DeKalb,0
1381,8,Ben,45,DeKalb,0
1382,8,Ben,46,DeKalb,0
1383,8,Ben,47,Decatur,0
1384,8,Ben,48,Dodge,0
1385,8,Ben,49,Dooly,0
1386,8,Ben,50,Dougherty,0
1387,8,Ben,51,Douglas,0
1388,8,Ben,52,Early,0
1389,8,Ben,53,Echols,0
1390,8,Ben,54,Effingham,0
1391,8,Ben,55,Elbert,0
1392,8,Ben,56,Emanuel,0
1393,8,Ben,57,Evans,0
1394,8,Ben,58,Fannin,0
1395,8,Ben,59,Fayette,0
1396,8,Ben,60,Floyd,0
1397,8,Ben,61,Forsyth,0
1398,8,Ben,62,Franklin,0
1399,8,Ben,63,Fulton,0
1400,8,Ben,64,Fulton,0
1401,8,Ben,65,Fulton,0
1402,8,Ben,66,Gilmer,0
1403,8,Ben,67,Glascock,0
1404,8,Ben,68,Glynn,0
1405,8,Ben,69,Gordon,0
1406,8,Ben,70,Grady,0
1407,8,Ben,71,Greene,0
1408,8,Ben,72,Gwinnett,0
1409,8,Ben,73,Gwinnett,0
1410,8,Ben,74,Gwinnett,0
1411,8,Ben,75,Habersham,0
1412,8,Ben,76,Hall,0
1413,8,Ben,77,Hancock,0
1414,8,Ben,78,Haralson,0
1415,8,Ben,79,Harris,0
1416,8,Ben,80,Hart,0
1417,8,Ben,81,Heard,0
1418,8,Ben,82,Henry,0
1419,8,Ben,83,Houston,0
1420,8,Ben,84,Irwin,1
1421,8,Ben,85,Jackson,0
1422,8,Ben,86,Jasper,0
1423,8,Ben,87,Jeff,0
1424,8,Ben,88,Jefferson,0
1425,8,Ben,89,Jenkins,0
1426,8,Ben,90,Johnson,0
1427,8,Ben,91,Jones,0
1428,8,Ben,92,Lamar,0
1429,8,Ben,93,Lanier,0
1430,8,Ben,94,Laurens,0
1431,8,Ben,95,Lee,0
1432,8,Ben,96,Liberty,0
1433,8,Ben,97,Lincoln,0
1434,8,Ben,98,Long,0
1435,8,Ben,99,Lowndes,0
1436,8,Ben,100,Lumpkin,0
1437,8,Ben,101,Macon,0
1438,8,Ben,102,Madison,0
1439,8,Ben,103,Marion,0
1440,8,Ben,104,McDuffie,0
1441,8,Ben,105,McIntosh,0
1442,8,Ben,106,Meriwether,0
1443,8,Ben,107,Miller,0
1444,8,Ben,108,Mitchell,0
1445,8,Ben,109,Monroe,0
1446,8,Ben,110,Montgomery,0
1447,8,Ben,111,Morgan,0
1448,8,Ben,112,Murray,0
1449,8,Ben,113,Muscogee,0
1450,8,Ben,114,Newton,0
1451,8,Ben,115,Oconee,0
1452,8,Ben,116,Oglethorpe,0
1453,8,Ben,117,Paulding,0
1454,8,Ben,118,Peach,0
1455,8,Ben,119,Pickens,0
1456,8,Ben,120,Pierce,0
1457,8,Ben,121,Pike,0
1458,8,Ben,122,Polk,0
1459,8,Ben,123,Pulaski,0
1460,8,Ben,124,Putnam,0
1461,8,Ben,125,Quitman,0
1462,8,Ben,126,Rabun,0
1463,8,Ben,127,Randolph,0
1464,8,Ben,128,Richmond,0
1465,8,Ben,129,Rockdale,0
1466,8,Ben,130,Schley,0
1467,8,Ben,131,Screven,0
1468,8,Ben,132,Seminole,0
1469,8,Ben,133,Spalding,0
1470,8,Ben,134,Stephens,0
1471,8,Ben,135,Stewart,0
1472,8,Ben,136,Sumter,0
1473,8,Ben,137,Talbot,0
1474,8,Ben,138,Taliaferro,0
1475,8,Ben,139,Tattnall,0
1476,8,Ben,140,Taylor,0
1477,8,Ben,141,Telfair,1
1478,8,Ben,142,Terrell,0
1479,8,Ben,143,Thomas,0
1480,8,Ben,144,Tift,0
1481,8,Ben,145,Toombs,0
1482,8,Ben,146,Towns,0
1483,8,Ben,147,Treutlen,0
1484,8,Ben,148,Troup,0
1485,8,Ben,149,Turner,1
1486,8,Ben,150,Twiggs,0
1487,8,Ben,151,Union,0
1488,8,Ben,152,Upson,0
1489,8,Ben,153,Walker,0
1490,8,Ben,154,Walton,0
1491,8,Ben,155,Ware,0
1492,8,Ben,156,Warren,0
1493,8,Ben,157,Washington,0
1494,8,Ben,158,Wayne,0
1495,8,Ben,159,Webster,0
1496,8,Ben,160,Wheeler,0
1497,8,Ben,161,White,0
1498,8,Ben,162,Whitfield,0
1499,8,Ben,163,Wilcox,1
1500,8,Ben,164,Wilkes,0
1501,8,Ben,165,Wilkinson,0
1502,8,Ben,166,Worth,0
1503,9,Berrien,0,Appling,0
1504,9,Berrien,1,Atkinson,1
1505,9,Berrien,2,Bacon,0
1506,9,Berrien,3,Baker,0
1507,9,Berrien,4,Baldwin,0
1508,9,Berrien,5,Banks,0
1509,9,Berrien,6,Barrow,0
1510,9,Berrien,7,Bartow,0
1511,9,Berrien,8,Ben,0
1512,9,Berrien,9,Berrien,0
1513,9,Berrien,10,Bibb,0
1514,9,Berrien,11,Bleckley,0
1515,9,Berrien,12,Brantley,0
1516,9,Berrien,13,Brooks,0
1517,9,Berrien,14,Bryan,0
1518,9,Berrien,15,Bulloch,0
1519,9,Berrien,16,Burke,0
1520,9,Berrien,17,Butts,0
1521,9,Berrien,18,Calhoun,0
1522,9,Berrien,19,Camden,0
1523,9,Berrien,20,Candler,0
1524,9,Berrien,21,Carroll,0
1525,9,Berrien,22,Catoosa,0
1526,9,Berrien,23,Charlton,0
1527,9,Berrien,24,Chatham,0
1528,9,Berrien,25,Chattahoochee,0
1529,9,Berrien,26,Chattooga,0
1530,9,Berrien,27,Cherokee,0
1531,9,Berrien,28,Clarke,0
1532,9,Berrien,29,Clay,0
1533,9,Berrien,30,Clayton,0
1534,9,Berrien,31,Clinch,0
1535,9,Berrien,32,Cobb,0
1536,9,Berrien,33,Cobb,0
1537,9,Berrien,34,Cobb,0
1538,9,Berrien,35,Coffee,1
1539,9,Berrien,36,Colquitt,0
1540,9,Berrien,37,Columbia,0
